Cru11530,XP_006306103.1,100.000,208,0,0,1,208,1,208,2.89e-147,418,100.00
Cru11530,XP_010488523.1,88.889,207,21,1,1,207,1,205,6.29e-108,318,94.69
Cru11530,XP_002892444.1,88.889,207,19,3,1,207,1,203,8.31e-106,313,92.75
Cru11530,CAE5956858.1,86.473,207,24,2,1,207,1,203,3.89e-104,309,91.30
Cru11530,XP_010475607.1,90.821,207,18,1,1,207,1,206,4.87e-104,309,96.14
Cru11530,XP_010458048.1,90.338,207,16,1,1,207,1,203,2.97e-103,306,93.24
Cru11530,KAG7653512.1,85.507,207,25,2,1,207,31,232,3.96e-101,302,90.82
Cru11530,KAG7596262.1,74.486,243,25,2,1,207,1,242,2.84e-99,298,78.19
Cru11530,NP_172295.1,74.486,243,25,2,1,207,1,242,4.80e-99,297,78.19
Cru11530,CAH2038597.1,74.641,209,49,4,1,207,1,207,1.19e-91,277,85.65
Cru11530,XP_006417719.1,73.797,187,47,2,22,207,24,209,5.22e-86,263,87.17
Cru11530,KFK43131.1,67.299,211,44,3,19,207,20,227,4.38e-82,254,78.20
Cru11530,CAH8386625.1,70.556,180,46,2,35,207,58,237,2.50e-80,250,85.56
Cru11530,CAA7033736.1,73.224,183,44,2,30,207,26,208,4.99e-78,243,86.34
Cru11530,VVA90466.1,64.550,189,33,2,19,207,20,174,1.65e-75,235,73.54
Cru11530,KAJ0237797.1,56.769,229,54,6,22,207,23,249,2.87e-72,230,69.87
Cru11530,KAF8116216.1,58.228,237,46,6,22,207,23,257,3.79e-72,230,68.78
Cru11530,KAG2305411.1,59.031,227,50,5,22,207,23,247,3.99e-71,227,70.93
Cru11530,RID57103.1,55.745,235,54,5,22,207,23,256,4.31e-71,227,68.94
Cru11530,XP_009148076.1,55.319,235,55,5,22,207,23,256,7.67e-70,224,68.51
Cru11530,KAH0921013.1,55.603,232,56,5,22,207,23,253,1.42e-69,223,69.40
Cru11530,CAG7868306.1,55.319,235,55,5,22,207,44,277,2.36e-69,223,68.51
Cru11530,XP_013641107.2,55.603,232,56,5,22,207,65,295,7.70e-69,223,69.40
Cru11530,XP_018484528.1,55.508,236,53,6,22,207,23,256,4.57e-68,219,66.53
Cru11530,XP_013584999.1,55.507,227,58,5,22,207,23,247,1.75e-67,218,69.16
Cru11530,VDD41839.1,55.507,227,58,5,22,207,23,247,1.57e-66,218,69.16
Cru11530,KAH0876895.1,55.507,227,58,5,22,207,23,247,1.73e-66,218,69.16
Cru11530,CAF1924216.1,55.507,227,58,5,22,207,54,278,2.42e-65,216,68.72
Cru11530,XP_050213771.1,45.306,245,91,9,1,206,1,241,5.94e-49,170,60.00
Cru11530,XP_048233671.1,44.082,245,95,8,1,207,1,241,2.43e-47,166,60.82
Cru11530,KAF8397775.1,47.248,218,94,5,1,202,1,213,3.04e-45,160,62.39
Cru11530,XP_010557373.1,73.913,92,24,0,116,207,175,266,9.29e-45,160,95.65
Cru11530,KAI3679455.1,41.379,232,107,5,1,205,26,255,1.85e-44,159,58.62
Cru11530,KAI3523355.1,41.304,230,104,5,1,203,26,251,2.44e-44,159,60.00
Cru11530,KAI9080209.1,45.370,216,101,6,1,207,1,208,2.63e-44,157,63.89
Cru11530,KAI7729701.1,41.494,241,81,7,1,203,1,219,2.79e-44,158,57.26
Cru11530,XP_017234272.1,46.939,196,71,5,17,205,22,191,3.85e-44,156,61.22
Cru11530,KAB2606623.1,41.152,243,103,5,1,203,1,243,4.53e-44,158,58.02
Cru11530,XP_009356953.3,39.370,254,103,5,1,203,56,309,3.72e-43,157,55.51
Cru11530,XP_022731946.1,57.576,132,55,1,77,207,140,271,6.89e-43,155,75.00
Cru11530,PWA64937.1,71.277,94,27,0,112,205,47,140,7.03e-43,151,89.36
Cru11530,XP_021843720.1,44.934,227,99,8,1,207,1,221,9.20e-43,154,62.56
Cru11530,KAI3986218.1,63.889,108,37,1,99,204,126,233,9.99e-43,154,84.26
Cru11530,GAY58701.1,50.633,158,58,2,70,207,101,258,1.12e-42,155,66.46
Cru11530,QEE59971.1,71.579,95,27,0,112,206,91,185,1.37e-42,152,87.37
Cru11530,KAI3822834.1,71.429,91,26,0,116,206,129,219,3.90e-42,152,91.21
Cru11530,MCL7036024.1,60.909,110,41,1,98,205,123,232,5.40e-42,152,81.82
Cru11530,KAA3455515.1,44.000,225,98,7,1,207,1,215,5.60e-42,152,60.89
Cru11530,KAF9598266.1,42.130,216,100,4,1,202,1,205,8.06e-42,151,60.19
Cru11530,PWA80201.1,70.213,94,28,0,112,205,116,209,8.48e-42,151,89.36
Cru11530,XP_012484989.1,44.248,226,96,8,1,207,1,215,1.18e-41,151,61.95
Cru11530,KAI7751393.1,69.565,92,28,0,112,203,128,219,1.32e-41,151,90.22
Cru11530,XP_052288027.1,50.318,157,58,2,70,206,101,257,1.45e-41,152,66.24
Cru11530,XP_015935854.1,39.669,242,100,7,1,205,1,233,2.04e-41,150,56.20
Cru11530,KAA0052101.1,45.455,209,97,6,1,206,1,195,2.16e-41,149,61.24
Cru11530,KAI4334314.1,50.340,147,67,2,63,206,48,191,2.28e-41,149,70.07
Cru11530,PIN05725.1,43.231,229,100,9,1,202,1,226,2.82e-41,150,61.14
Cru11530,XP_016170430.1,39.918,243,99,7,1,205,1,234,2.84e-41,150,55.56
Cru11530,XP_012838320.1,69.565,92,28,0,112,203,175,266,2.86e-41,151,89.13
Cru11530,GEW63235.1,70.213,94,28,0,112,205,124,217,4.84e-41,150,90.43
Cru11530,XP_038693821.1,67.010,97,32,0,111,207,264,360,5.09e-41,153,84.54
Cru11530,XP_021733082.1,66.667,93,31,0,116,208,126,218,5.56e-41,149,89.25
Cru11530,XP_051120983.1,40.260,231,102,6,1,202,1,224,6.35e-41,149,57.58
Cru11530,GFZ20384.1,71.739,92,26,0,111,202,194,285,7.27e-41,151,85.87
Cru11530,XP_012065091.1,49.704,169,65,3,40,207,107,256,7.46e-41,150,65.68
Cru11530,CAH9124238.1,39.024,246,101,6,1,202,1,241,9.35e-41,150,56.91
Cru11530,MBA0615304.1,43.111,225,100,7,1,207,1,215,9.44e-41,149,60.44
Cru11530,MBA0800266.1,43.111,225,100,7,1,207,1,215,9.75e-41,148,60.44
Cru11530,KAG4183109.1,43.363,226,99,7,1,207,5,220,1.03e-40,149,60.18
Cru11530,XP_040932344.1,43.363,226,99,7,1,207,1,216,1.15e-40,148,60.18
Cru11530,XP_011089975.1,48.701,154,61,2,70,205,93,246,1.27e-40,149,66.88
Cru11530,PPR93495.1,42.920,226,100,7,1,207,1,216,1.37e-40,148,60.18
Cru11530,MBA0767449.1,43.111,225,100,7,1,207,1,215,1.42e-40,148,60.44
Cru11530,TYH53576.1,43.498,223,102,7,1,207,1,215,1.47e-40,148,61.43
Cru11530,TYJ18060.1,42.920,226,100,7,1,207,5,220,1.49e-40,148,60.18
Cru11530,KAB2065481.1,42.920,226,100,7,1,207,30,245,1.60e-40,149,60.18
Cru11530,XP_016671926.1,42.601,223,104,6,1,207,1,215,1.99e-40,147,60.99
Cru11530,XP_017607352.1,42.731,227,100,7,1,207,1,217,2.00e-40,148,59.91
Cru11530,KAH1090938.1,43.111,225,100,7,1,207,1,215,2.04e-40,147,60.44
Cru11530,MBA0857077.1,43.111,225,100,7,1,207,1,215,2.42e-40,147,60.44
Cru11530,MBA0683969.1,42.667,225,101,7,1,207,1,215,2.55e-40,147,60.44
Cru11530,KAF2321726.1,39.918,243,86,5,15,206,118,351,2.56e-40,151,55.97
Cru11530,KAG6670835.1,63.810,105,38,0,102,206,159,263,2.88e-40,149,83.81
Cru11530,KAI3461353.1,72.414,87,24,0,116,202,166,252,2.90e-40,149,88.51
Cru11530,XP_043624240.1,68.132,91,29,0,115,205,129,219,4.44e-40,147,89.01
Cru11530,XP_042955186.1,63.810,105,38,0,102,206,172,276,4.49e-40,149,83.81
Cru11530,XP_031483632.1,72.826,92,25,0,116,207,123,214,5.70e-40,146,85.87
Cru11530,KAF5177684.1,68.817,93,29,0,113,205,137,229,6.04e-40,147,84.95
Cru11530,XP_004487735.1,49.689,161,57,4,63,202,57,214,6.87e-40,146,69.57
Cru11530,CAH9119520.1,62.037,108,41,0,95,202,111,218,7.59e-40,147,79.63
Cru11530,XP_026418705.1,60.000,105,40,1,102,204,128,232,8.36e-40,146,81.90
Cru11530,PSR86539.1,70.652,92,27,0,111,202,188,279,8.51e-40,148,84.78
Cru11530,CAN78957.1,65.979,97,33,0,107,203,113,209,8.65e-40,146,85.57
Cru11530,KAI3923471.1,60.000,105,40,1,102,204,128,232,9.94e-40,146,81.90
Cru11530,KAI3880078.1,61.765,102,37,1,105,204,121,222,1.13e-39,146,82.35
Cru11530,XP_050109602.1,37.500,264,104,5,1,203,51,314,1.23e-39,149,52.27
Cru11530,MBA0712944.1,42.667,225,101,7,1,207,1,215,1.28e-39,145,60.00
Cru11530,MBA0557967.1,41.778,225,103,7,1,207,1,215,1.34e-39,145,60.00
Cru11530,KAF7805655.1,44.175,206,84,3,1,202,1,179,1.36e-39,144,60.19
Cru11530,XP_002272312.1,68.478,92,29,0,112,203,117,208,1.38e-39,145,88.04
Cagra.4395,XP_006306103.1,99.038,208,2,0,1,208,1,208,3.61e-145,413,99.04
Cagra.4395,XP_010488523.1,88.406,207,22,1,1,207,1,205,1.37e-106,315,93.72
Cagra.4395,XP_002892444.1,87.923,207,21,3,1,207,1,203,9.35e-104,308,91.79
Cagra.4395,XP_010475607.1,90.338,207,19,1,1,207,1,206,1.11e-102,305,95.17
Cagra.4395,XP_010458048.1,89.855,207,17,1,1,207,1,203,1.52e-102,305,92.75
Cagra.4395,CAE5956858.1,85.507,207,26,2,1,207,1,203,2.95e-102,304,90.34
Cagra.4395,KAG7653512.1,84.541,207,27,2,1,207,31,232,4.54e-99,297,89.86
Cagra.4395,KAG7596262.1,73.663,243,27,2,1,207,1,242,1.27e-97,294,77.37
Cagra.4395,NP_172295.1,73.663,243,27,2,1,207,1,242,2.75e-97,293,77.37
Cagra.4395,CAH2038597.1,74.641,209,49,4,1,207,1,207,1.46e-91,277,85.65
Cagra.4395,XP_006417719.1,72.727,187,49,2,22,207,24,209,4.15e-84,258,86.10
Cagra.4395,KFK43131.1,66.351,211,46,3,19,207,20,227,2.12e-80,249,77.25
Cagra.4395,CAH8386625.1,69.444,180,48,2,35,207,58,237,1.38e-78,245,84.44
Cagra.4395,CAA7033736.1,72.131,183,46,2,30,207,26,208,2.82e-76,239,85.25
Cagra.4395,VVA90466.1,63.492,189,35,2,19,207,20,174,1.19e-73,231,72.49
Cagra.4395,KAF8116216.1,57.384,237,48,6,22,207,23,257,2.31e-70,225,67.93
Cagra.4395,RID57103.1,55.319,235,55,5,22,207,23,256,2.52e-70,225,68.51
Cagra.4395,KAJ0237797.1,55.895,229,56,6,22,207,23,249,2.54e-70,225,69.00
Cagra.4395,XP_009148076.1,54.894,235,56,5,22,207,23,256,4.06e-69,222,68.09
Cagra.4395,KAH0921013.1,55.172,232,57,5,22,207,23,253,6.11e-69,221,68.97
Cagra.4395,CAG7868306.1,54.894,235,56,5,22,207,44,277,1.05e-68,222,68.09
Cagra.4395,XP_018484528.1,55.085,236,54,6,22,207,23,256,1.16e-68,221,66.10
Cagra.4395,KAG2305411.1,56.627,249,64,6,1,207,1,247,1.47e-68,220,67.47
Cagra.4395,XP_013641107.2,55.172,232,57,5,22,207,65,295,3.65e-68,221,68.97
Cagra.4395,XP_013584999.1,54.626,227,60,5,22,207,23,247,1.29e-65,213,68.28
Cagra.4395,KAH0876895.1,54.626,227,60,5,22,207,23,247,1.19e-64,213,68.28
Cagra.4395,VDD41839.1,54.626,227,60,5,22,207,23,247,1.26e-64,213,68.28
Cagra.4395,CAF1924216.1,55.066,227,59,5,22,207,54,278,4.18e-64,212,68.28
Cagra.4395,XP_050213771.1,46.122,245,89,10,1,206,1,241,8.78e-49,170,60.41
Cagra.4395,XP_048233671.1,44.082,245,95,8,1,207,1,241,7.42e-47,165,60.82
Cagra.4395,KAF8397775.1,46.818,220,92,6,1,202,1,213,8.84e-46,161,62.73
Cagra.4395,XP_010557373.1,73.913,92,24,0,116,207,175,266,1.04e-44,160,95.65
Cagra.4395,KAI9080209.1,45.833,216,100,6,1,207,1,208,1.43e-44,158,64.35
Cagra.4395,XP_017234272.1,46.429,196,72,5,17,205,22,191,2.87e-44,157,61.73
Cagra.4395,KAI7729701.1,41.494,241,81,7,1,203,1,219,9.47e-44,157,57.26
Cagra.4395,KAB2606623.1,41.564,243,102,5,1,203,1,243,1.91e-43,156,56.79
Cagra.4395,KAI3523355.1,41.739,230,103,6,1,203,26,251,4.70e-43,155,60.43
Cagra.4395,KAI3679455.1,40.948,232,108,5,1,205,26,255,6.19e-43,155,58.19
Cagra.4395,PWA64937.1,71.277,94,27,0,112,205,47,140,9.03e-43,151,89.36
Cagra.4395,XP_022731946.1,57.576,132,55,1,77,207,140,271,1.27e-42,155,75.00
Cagra.4395,XP_009356953.3,39.764,254,102,5,1,203,56,309,1.50e-42,156,54.72
Cagra.4395,KAI3986218.1,63.889,108,37,1,99,204,126,233,1.51e-42,154,84.26
Cagra.4395,XP_021843720.1,44.934,227,99,8,1,207,1,221,1.63e-42,153,62.56
Cagra.4395,QEE59971.1,71.579,95,27,0,112,206,91,185,1.92e-42,152,87.37
Cagra.4395,GAY58701.1,50.633,158,58,2,70,207,101,258,2.47e-42,154,66.46
Cagra.4395,KAI3822834.1,71.429,91,26,0,116,206,129,219,5.17e-42,152,91.21
Cagra.4395,KAA0052101.1,45.455,209,97,6,1,206,1,195,6.34e-42,151,61.72
Cagra.4395,MCL7036024.1,60.909,110,41,1,98,205,123,232,8.32e-42,152,81.82
Cagra.4395,KAA3455515.1,44.000,225,98,7,1,207,1,215,1.06e-41,151,60.89
Cagra.4395,XP_012065091.1,50.000,168,66,3,40,207,107,256,1.14e-41,152,66.07
Cagra.4395,PWA80201.1,70.213,94,28,0,112,205,116,209,1.17e-41,150,89.36
Cagra.4395,KAI7751393.1,69.565,92,28,0,112,203,128,219,1.68e-41,151,90.22
Cagra.4395,XP_012484989.1,44.248,226,96,8,1,207,1,215,2.78e-41,150,61.95
Cagra.4395,XP_052288027.1,50.318,157,58,2,70,206,101,257,2.89e-41,151,66.24
Cagra.4395,XP_011089975.1,49.351,154,60,2,70,205,93,246,3.03e-41,150,67.53
Cagra.4395,XP_012838320.1,69.565,92,28,0,112,203,175,266,3.70e-41,151,89.13
Cagra.4395,KAF9598266.1,41.778,225,88,7,1,202,1,205,4.37e-41,149,58.22
Cagra.4395,GEW63235.1,70.213,94,28,0,112,205,124,217,5.81e-41,150,90.43
Cagra.4395,XP_021733082.1,66.667,93,31,0,116,208,126,218,6.98e-41,149,89.25
Cagra.4395,KAI3933320.1,59.633,109,42,1,98,204,124,232,7.04e-41,149,81.65
Cagra.4395,XP_038693821.1,67.010,97,32,0,111,207,264,360,7.09e-41,153,84.54
Cagra.4395,GFZ20384.1,71.739,92,26,0,111,202,194,285,8.18e-41,150,85.87
Cagra.4395,XP_015935854.1,39.256,242,101,7,1,205,1,233,1.18e-40,149,55.79
Cagra.4395,KAI4334314.1,49.660,147,68,2,63,206,48,191,1.18e-40,147,69.39
Cagra.4395,XP_039723271.1,50.725,138,61,2,65,202,18,148,1.21e-40,146,76.09
Cagra.4395,PIN05725.1,43.231,229,100,9,1,202,1,226,1.24e-40,149,61.14
Cagra.4395,XP_016170430.1,39.506,243,100,7,1,205,1,234,1.91e-40,148,55.14
Cagra.4395,MBA0615304.1,43.111,225,100,7,1,207,1,215,1.95e-40,147,60.44
Cagra.4395,XP_040932344.1,43.363,226,99,7,1,207,1,216,2.28e-40,147,60.18
Cagra.4395,MBA0800266.1,43.111,225,100,7,1,207,1,215,2.45e-40,147,60.44
Cagra.4395,KAG4183109.1,43.363,226,99,7,1,207,5,220,2.61e-40,147,60.18
Cagra.4395,PPR93495.1,42.920,226,100,7,1,207,1,216,2.83e-40,147,60.18
Cagra.4395,KAI3461353.1,56.429,140,51,3,73,202,113,252,2.84e-40,149,71.43
Cagra.4395,MBA0767449.1,43.111,225,100,7,1,207,1,215,2.91e-40,147,60.44
Cagra.4395,TYH53576.1,42.601,223,104,6,1,207,1,215,3.35e-40,147,60.99
Cagra.4395,KAB2065481.1,42.920,226,100,7,1,207,30,245,3.45e-40,148,60.18
Cagra.4395,TYJ18060.1,42.920,226,100,7,1,207,5,220,3.69e-40,147,60.18
Cagra.4395,KAG6670835.1,63.810,105,38,0,102,206,159,263,3.77e-40,149,83.81
Cagra.4395,XP_016671926.1,42.601,223,104,6,1,207,1,215,4.07e-40,147,60.99
Cagra.4395,KAI4382292.1,71.111,90,26,0,114,203,217,306,4.12e-40,149,92.22
Cagra.4395,XP_017607352.1,42.731,227,100,7,1,207,1,217,4.12e-40,147,59.91
Cagra.4395,KAH1090938.1,43.111,225,100,7,1,207,1,215,4.63e-40,147,60.44
Cagra.4395,XP_043624240.1,68.132,91,29,0,115,205,129,219,5.16e-40,147,89.01
Cagra.4395,XP_042955186.1,63.810,105,38,0,102,206,172,276,5.69e-40,148,83.81
Cagra.4395,MBA0683969.1,42.667,225,101,7,1,207,1,215,5.75e-40,146,60.44
Cagra.4395,XP_031483632.1,72.826,92,25,0,116,207,123,214,7.31e-40,146,85.87
Cagra.4395,KAF5177684.1,68.817,93,29,0,113,205,137,229,8.26e-40,146,84.95
Cagra.4395,XP_051120983.1,40.000,230,104,6,1,202,1,224,8.78e-40,146,58.26
Cagra.4395,KAF2321726.1,39.918,243,86,5,15,206,118,351,9.69e-40,150,55.56
Cagra.4395,XP_010621314.1,50.000,148,67,2,55,202,18,158,9.74e-40,144,72.30
Cagra.4395,CAH9124238.1,41.224,245,95,8,1,201,1,240,1.22e-39,147,57.55
Cagra.4395,XP_026418705.1,60.000,105,40,1,102,204,128,232,1.23e-39,146,81.90
Cagra.4395,PSR86539.1,70.652,92,27,0,111,202,188,279,1.27e-39,147,84.78
Cagra.4395,MBA0857077.1,43.111,225,100,7,1,207,1,215,1.34e-39,145,60.44
Cagra.4395,CAN78957.1,65.979,97,33,0,107,203,113,209,1.38e-39,145,85.57
Cagra.4395,KAF7805655.1,44.175,206,84,3,1,202,1,179,1.39e-39,144,60.19
Cagra.4395,KAI3923471.1,60.000,105,40,1,102,204,128,232,1.45e-39,146,81.90
Cagra.4395,KAI3880078.1,61.765,102,37,1,105,204,121,222,1.57e-39,145,82.35
Cagra.4395,XP_024986624.1,69.318,88,27,0,116,203,136,223,1.96e-39,145,92.05
Cagra.4395,XP_002272312.1,67.021,94,31,0,112,205,117,210,2.06e-39,145,87.23
Bst19s0128,XP_010488523.1,90.821,207,18,1,1,207,1,206,1.83e-109,322,95.17
Bst19s0128,XP_002892444.1,90.821,207,16,3,1,207,1,204,4.89e-108,319,92.75
Bst19s0128,CAE5956858.1,89.855,207,18,2,1,207,1,204,2.37e-107,317,92.27
Bst19s0128,XP_010475607.1,93.720,207,13,0,1,207,1,207,4.22e-107,317,96.62
Bst19s0128,KAG7653512.1,87.923,207,21,2,1,207,31,233,3.93e-104,310,91.30
Bst19s0128,XP_006306103.1,91.787,207,16,1,1,206,1,207,5.84e-104,308,95.17
Bst19s0128,XP_010458048.1,91.304,207,15,1,1,207,1,204,1.23e-103,308,94.20
Bst19s0128,KAG7596262.1,74.590,244,24,3,1,207,1,243,6.14e-99,297,78.28
Bst19s0128,NP_172295.1,74.590,244,24,3,1,207,1,243,2.60e-98,296,77.87
Bst19s0128,CAH2038597.1,77.143,210,43,4,1,207,1,208,1.84e-93,282,85.24
Bst19s0128,XP_006417719.1,75.532,188,43,3,22,207,24,210,3.16e-88,269,86.17
